,Unnamed: 0,Band,Song,ID_TRACK,POPULARITY,RELEASE_DATE,EXTERNAL_URLS,SEARCH_URL,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3851,3851,Twelve Foot Ninja,vanguard,1hiwdRiEkVUELfgghmnUuN,31,2012-11-02,https://open.spotify.com/album/6ddYtSz22M5tq5tVWMgxWj,https://p.scdn.co/mp3-preview/dd3c5df0f52a769ea641bbce3e617d4f17125d15?cid=f9d64942f5f74f3282916225d2f77630,0.438,0.827,-3.92,0.0596,0.000215,3.67e-05,0.301,0.594,135.091,173760
3852,3852,Ed Sheeran Ft. Bring Me The Horizon,Bad Habits,,,,,,,,,,,,,,,
3853,3853,Muth,Kirisute Gomen ,,,,,,,,,,,,,,,
3854,3854,Jinjer,Sleep Of The Righteous,73gKNiNTZzdrfWRRyFxYWp,35,2021-08-27,https://open.spotify.com/album/3LEftQAmoSdbX1hXvA7rMT,https://p.scdn.co/mp3-preview/6bb0b0d9944968a8816bc327211e8be6972ae715?cid=f9d64942f5f74f3282916225d2f77630,0.468,0.981,-3.074,0.0687,2.3e-05,0.155,0.296,0.219,93.025,272499
3855,3855,Jinjer,Pearls And Swine,6xsrfUFLBAs6K18Xnkittd,35,2021-08-27,https://open.spotify.com/album/3LEftQAmoSdbX1hXvA7rMT,https://p.scdn.co/mp3-preview/2ab963ddfbe34de50e340178cb4fba9e15ff34f4?cid=f9d64942f5f74f3282916225d2f77630,0.503,0.968,-3.332,0.0493,4.73e-05,0.00204,0.382,0.267,100.015,320100
3856,3856,Spiten Dich,track12,,,,,,,,,,,,,,,
3857,3857,Slipknot,Skin Ticket ,3S4oKUWMTeLNthKP2BX8eF,47,2001,https://open.spotify.com/album/5Zs0mNCTs73CqPKbZPWFX9,https://p.scdn.co/mp3-preview/377f595dd15288620998117b2dff6bfa55f0e796?cid=f9d64942f5f74f3282916225d2f77630,0.298,0.963,-4.239,0.223,3.17e-05,0.251,0.0472,0.199,146.824,401200
3858,3858,Bad Omens,Like A Villain,40P5d3p4icYCiN4SMUOE2E,65,2022-02-25,https://open.spotify.com/album/0auTn0kFZk71WAv3BbKVxQ,https://p.scdn.co/mp3-preview/a570f9b1211636d367e65ec3271c3f0b12058a07?cid=f9d64942f5f74f3282916225d2f77630,0.457,0.918,-4.51,0.203,0.000696,0.000128,0.429,0.392,154.963,210685
3859,3859,Draft Shit,tththtthth,,,,,,,,,,,,,,,
3860,3860,The Amity Affliction,Coffin,1DPTWVy3v3bkk2ZNXwON9Y,47,2020-02-21,https://open.spotify.com/album/2hNoEiyzGKvV0Ok0RDJI0W,https://p.scdn.co/mp3-preview/3abdd17d685b5e01cb16d77413bdc5be2a9a91ae?cid=f9d64942f5f74f3282916225d2f77630,0.547,0.851,-7.592,0.0624,0.019,0.246,0.706,0.0535,116.143,115267
3861,3861,Lorna Shore,To the Hellfire  Clean,,,,,,,,,,,,,,,
3862,3862,Lorna Shore,To the Hellfire ,0O26gtfjuscAOnQobjNPPL,63,2021-06-11,https://open.spotify.com/album/2QiAGEjud0j28idKQdsQwL,https://p.scdn.co/mp3-preview/ac4913f6b668a20b21c21d4d0d3922cb7f509850?cid=f9d64942f5f74f3282916225d2f77630,0.388,0.83,-3.035,0.0922,2.68e-05,0.0212,0.0946,0.144,129.98,369786
3863,3863,Bautek,cebula,,,,,,,,,,,,,,,
3864,3864,Eeveelyn,Flesh Sarcophagus,,,,,,,,,,,,,,,
3865,3865,Eeveelyn,Christ-Like Mutilation,,,,,,,,,,,,,,,
3866,3866,Eeveelyn,Rebirth of Repentia,,,,,,,,,,,,,,,
3867,3867,Creatures Of Furkahn,Knife,,,,,,,,,,,,,,,
3868,3868,The North Star,Suicidal tendencies in spite of everything,,,,,,,,,,,,,,,
3869,3869,Slipknot,Psychosocial ,3RAFcUBrCNaboRXoP3S5t1,75,2008-08-20,https://open.spotify.com/album/2ISXjEm0D4chvU2IDNvUqk,https://p.scdn.co/mp3-preview/e69754410aab300ef0fc09353332a0947a5a3419?cid=f9d64942f5f74f3282916225d2f77630,0.568,0.981,-3.889,0.0887,0.00269,0.00275,0.0243,0.307,135.146,284120
3870,3870,Bullet For My Valentine,Shatter ,3JTORH8A2qihTOf5eu39NI,49,2021-09-10,https://open.spotify.com/album/1bBqOYhgLCAwrAVV5gUx9x,,0.413,0.923,-4.487,0.053,9.24e-06,0.00102,0.0883,0.504,150.059,281757
3871,3871,Aborted,Vespertine Decay,3ngjjPA1gAzuPxwEdtPLQN,23,2018-09-21,https://open.spotify.com/album/27xwKH56493UoaSsK3k6Sh,https://p.scdn.co/mp3-preview/d2de09e595944465b7535d08af4a2433d2eeaf69?cid=f9d64942f5f74f3282916225d2f77630,0.234,0.98,-3.337,0.0891,2.48e-06,0.613,0.0402,0.0963,118.683,360853
3872,3872,Gutalax,Sucking A Cock Of A Vietnam Veteran,7BZ3tbi7GIwrfoqijle2c1,33,2011-05-15,https://open.spotify.com/album/7A1Mj2ZCZtPlRLgXBYS62p,https://p.scdn.co/mp3-preview/6451361a1b3301c2c043977ca66fb4f63554e602?cid=f9d64942f5f74f3282916225d2f77630,0.333,0.939,-3.818,0.121,5.58e-05,0.595,0.0473,0.624,150.249,104787
3873,3873,Aa,bb,5DxfCpAhGXos88yOFbRrAJ,3,2022-08-20,https://open.spotify.com/album/4lIl8u6fr12ura9077XFe9,https://p.scdn.co/mp3-preview/433c8ab1054ecbb3b9eb2ed4a9f57427b8552292?cid=f9d64942f5f74f3282916225d2f77630,0.617,0.623,-9.025,0.506,0.162,0,0.114,0.675,124.09,132000
3874,3874,Zgg,xvvx,,,,,,,,,,,,,,,
3875,3875,Fajberbrzdonc,fajberbrzdonc,,,,,,,,,,,,,,,
3876,3876,Lm,Last XMas,,,,,,,,,,,,,,,
3877,3877,Bkmz,finale,,,,,,,,,,,,,,,
3878,3878,Menel,BREAKDOWN ALE MENTALNY,,,,,,,,,,,,,,,
3879,3879,Gazette,Hold,2COnU12ZOyyoxmCXGAVXII,28,2021-05-26,https://open.spotify.com/album/0ArgeWrRK65btJ7FWov4rP,https://p.scdn.co/mp3-preview/56d75170d6ee93f3f6aa7182a8811a0935e034be?cid=f9d64942f5f74f3282916225d2f77630,0.138,0.998,-2.771,0.199,3.71e-06,0.165,0.179,0.122,169.39,178867
3880,3880,Pray For Humanity,Purge,65ZAS1ChrFthoHwsFqKRF6,4,2021-10-15,https://open.spotify.com/album/4P2h84KF7cRkftdUX0OHQ2,https://p.scdn.co/mp3-preview/6af93520db8eda161596935ee7613dd688dd456e?cid=f9d64942f5f74f3282916225d2f77630,0.211,0.862,-8.748,0.222,0.000967,0.00698,0.301,0.269,179.915,273413
3881,3881,Salt Licker,Pruning,,,,,,,,,,,,,,,
3882,3882,Salt Licker,Grind-y Song ,,,,,,,,,,,,,,,
3883,3883,Pray For Humanity,Epitaphes,0p5ag0MJxn4EQWq6qbEecN,5,2021-10-15,https://open.spotify.com/album/4P2h84KF7cRkftdUX0OHQ2,https://p.scdn.co/mp3-preview/6259a03818b48011ed3a976b2c2b2614e407a5e2?cid=f9d64942f5f74f3282916225d2f77630,0.483,0.917,-9.21,0.156,0.000321,0.127,0.0482,0.279,148.081,278107
3884,3884,Korn,Here to Stay ,5NHTtXGCdO7ul16xr0q93w,64,2002-06-20,https://open.spotify.com/album/1MqmDK2xw4isOPhiUb9eXO,https://p.scdn.co/mp3-preview/ca47e3b467872c1d96dcd97ce72faeb49b3e0088?cid=f9d64942f5f74f3282916225d2f77630,0.564,0.947,-4.998,0.0448,7.81e-06,0.828,0.373,0.351,100.002,270960
3885,3885,Priv.Acc.G.C,beggdan,,,,,,,,,,,,,,,
3886,3886,Slaughter To Prevail,Head On A Plate VER 2 ,,,,,,,,,,,,,,,
3887,3887,Slaughter To Prevail,Head On A Plate VER 1,,,,,,,,,,,,,,,
3888,3888,Bautek,cerberos,,,,,,,,,,,,,,,
3889,3889,Me,Splinter in the Eye,,,,,,,,,,,,,,,
3890,3890,Veil Of Maya,Mikasa ,3WERezDCiZxIDfghCax9uJ,53,2015-05-11,https://open.spotify.com/album/0bSEZly6pumkgqndo4WM5s,https://p.scdn.co/mp3-preview/568c24abeb38c9defc5eb313accd33e67d33b661?cid=f9d64942f5f74f3282916225d2f77630,0.501,0.991,-1.731,0.0996,2.46e-05,0,0.107,0.222,110.001,189858
3891,3891,Cameron Riggenbach,1,,,,,,,,,,,,,,,
3892,3892,Galendwagen,90-60-90,,,,,,,,,,,,,,,
3893,3893,Slipknot,New Abortion ,2xFZNy2zdXgMCjjLnIRm96,48,2001,https://open.spotify.com/album/5Zs0mNCTs73CqPKbZPWFX9,https://p.scdn.co/mp3-preview/d501b2f80e20a3ed915881b32037d92b56363ae2?cid=f9d64942f5f74f3282916225d2f77630,0.327,0.994,-4.023,0.252,7.55e-05,0.00848,0.434,0.16,111.737,216600
3894,3894,Galendwagen,Demo #2,,,,,,,,,,,,,,,
3895,3895,Galendwagen,Drop A Demo,,,,,,,,,,,,,,,
3896,3896,Slipknot,The Heretic Anthem ,3OYZWMm5m2DEwq2Tc1ukTh,64,2001,https://open.spotify.com/album/5Zs0mNCTs73CqPKbZPWFX9,https://p.scdn.co/mp3-preview/3d413ea8f75e4caa897cb33cb93741a95153a3f2?cid=f9d64942f5f74f3282916225d2f77630,0.451,0.993,-4.143,0.185,0.000562,0.00479,0.152,0.14,100.827,254000
3897,3897,Slipknot,Everything Ends ,11SQnfm9cxgIjRREQWgbsP,59,2001,https://open.spotify.com/album/5Zs0mNCTs73CqPKbZPWFX9,https://p.scdn.co/mp3-preview/f80bdefd28be19e7f56acaf0dc7a6b6e330a2497?cid=f9d64942f5f74f3282916225d2f77630,0.467,0.992,-3.218,0.175,7.8e-05,0.00175,0.41,0.317,115.209,254107
3898,3898,Creatures Of Furkahn,Reptiles,,,,,,,,,,,,,,,
3899,3899,Creatures Of Furkahn,Heart,,,,,,,,,,,,,,,
3900,3900,Caliban,nebeL,1OnRASjXixV2hkwzHa6zRp,26,2015-01-23,https://open.spotify.com/album/5b0i7q8LvkEuyrjAdT1a4p,https://p.scdn.co/mp3-preview/feb1173b15ccbe970c8db6838e300358f6056e40?cid=f9d64942f5f74f3282916225d2f77630,0.368,0.964,-4.512,0.108,7.87e-06,9.06e-05,0.431,0.275,165.137,191665
3901,3901,Jinjer,As I Boil Ice,5x3xaOidmk3ggDrllpCTrX,35,2021-08-27,https://open.spotify.com/album/3LEftQAmoSdbX1hXvA7rMT,https://p.scdn.co/mp3-preview/716436b701fb5f818ca5114b3a1b535d3e82ba31?cid=f9d64942f5f74f3282916225d2f77630,0.462,0.977,-3.88,0.104,5.26e-05,0.032,0.37,0.285,154.938,261774
3902,3902,Jinjer,Dip A Sail,3Q8ppNjpCKdnzx6dkr8iPT,32,2016-07-29,https://open.spotify.com/album/34d5piioQWqO1vuqAHuFT1,https://p.scdn.co/mp3-preview/82f795e124baf14677154b058574a87950a016af?cid=f9d64942f5f74f3282916225d2f77630,0.523,0.994,-4.219,0.094,6.01e-06,0.0354,0.0972,0.219,114.976,253826
3903,3903,Jinjer,Copycat,1K49yYIoq0ui5IDVGXdidN,36,2021-08-27,https://open.spotify.com/album/3LEftQAmoSdbX1hXvA7rMT,https://p.scdn.co/mp3-preview/8027f4e94afef2f0203e9b50da39f60805b95092?cid=f9d64942f5f74f3282916225d2f77630,0.411,0.996,-2.665,0.169,6.67e-06,0.0212,0.277,0.252,163.997,263133
3904,3904,Jinjer,Disclosure,6Lu7acaS2vunWlq7X3KIJS,41,2021-08-27,https://open.spotify.com/album/3LEftQAmoSdbX1hXvA7rMT,https://p.scdn.co/mp3-preview/bf212c1848bc52181d63c66af0d3c4e98837bff8?cid=f9d64942f5f74f3282916225d2f77630,0.509,0.995,-2.446,0.0829,2.38e-05,0.000901,0.245,0.433,140.044,227357
3905,3905,Jinjer,Mediator,7hYSNdCJNC8MNCM1Dagig9,39,2021-08-27,https://open.spotify.com/album/3LEftQAmoSdbX1hXvA7rMT,https://p.scdn.co/mp3-preview/dfcab1bc8d2f80f03b5b6fbc35a889d602cba16d?cid=f9d64942f5f74f3282916225d2f77630,0.512,0.996,-3.106,0.123,8.98e-06,0.0219,0.375,0.154,100.053,269925
3906,3906,Jinjer,Vortex,7Cm0DG5Cdtuo1ZaypMrDfx,49,2021-08-27,https://open.spotify.com/album/3LEftQAmoSdbX1hXvA7rMT,https://p.scdn.co/mp3-preview/3a5a91f70d544595f0191f024959317fc6f20028?cid=f9d64942f5f74f3282916225d2f77630,0.465,0.956,-3.593,0.0608,5.2e-05,0.176,0.0735,0.396,114.043,242281
3907,3907,Jinjer,Call Me A Symbol,2i2fAveCnpiMXMATXkkNEO,43,2021-08-27,https://open.spotify.com/album/3LEftQAmoSdbX1hXvA7rMT,https://p.scdn.co/mp3-preview/dcbc4ad5fc5ec18393dc865aeca7c08ea83d6835?cid=f9d64942f5f74f3282916225d2f77630,0.257,0.997,-2.983,0.231,2.95e-05,0.00815,0.255,0.0685,105.181,260591
3908,3908,Dadaroma,Risley Circus,5FxqNgIRDT64gBnRkkvwaT,44,2016-06-15,https://open.spotify.com/album/4oiqr8k2PQqjUas5rBokmM,https://p.scdn.co/mp3-preview/052eb8ebdc63975b226cbd1e96d1bec6a0f946b0?cid=f9d64942f5f74f3282916225d2f77630,0.522,0.987,-1.925,0.12,1.35e-05,0.00127,0.363,0.36,134.998,257000
3909,3909,Matheus Miranda,psychosocial 90,,,,,,,,,,,,,,,
3910,3910,Bautek,bautek,,,,,,,,,,,,,,,
3911,3911,Eskimo Callboy,gtp,,,,,,,,,,,,,,,
3912,3912,Cameron Riggenbach,Test 3,,,,,,,,,,,,,,,
3913,3913,Slipknot,My Plague ,74WIE2htPZwxx4HgGhpf8i,61,2001,https://open.spotify.com/album/5Zs0mNCTs73CqPKbZPWFX9,https://p.scdn.co/mp3-preview/02f13b213a98b337078ad4bb387c467040cae683?cid=f9d64942f5f74f3282916225d2f77630,0.279,0.993,-2.67,0.209,0.000278,0.000394,0.197,0.107,88.553,220293
3914,3914,Creatures Of Furkahn,White Shaman,,,,,,,,,,,,,,,
3915,3915,Akame Ga Kill!,Adramelech,,,,,,,,,,,,,,,
3916,3916,Slipknot,Psychosocial Solo Standart Tuning,,,,,,,,,,,,,,,
3917,3917,Creatures Of Furkahn,Creature 3,,,,,,,,,,,,,,,
3918,3918,Creatures Of Furkahn,Swamp,,,,,,,,,,,,,,,
3919,3919,Creatures Of Furkahn,Disease,,,,,,,,,,,,,,,
3920,3920,Creatures Of Furkahn,Kanapur Theme,,,,,,,,,,,,,,,
3921,3921,Zombienesa,proyecto 2,,,,,,,,,,,,,,,
3922,3922,Of Mice And Men,Bloom,3ILUq7Vfme1lfFrZgu9oa9,48,2021-12-03,https://open.spotify.com/album/5pCBuV5mhXIUonyuWL5EZd,https://p.scdn.co/mp3-preview/4df05aa59b622a0cca97e7ef1ad262f11bfac81c?cid=f9d64942f5f74f3282916225d2f77630,0.259,0.964,-5.683,0.12,5.05e-05,0.000384,0.455,0.0996,124.994,257625
3923,3923,Knocked Loose,Belleville,7vN4s56DFYoDs7plSPkthe,48,2019-08-23,https://open.spotify.com/album/0H8pB7p68Ynf3w9AxjQW9H,https://p.scdn.co/mp3-preview/ae4ce63e5bbacb5ab168e1d854c0827f324c9b84?cid=f9d64942f5f74f3282916225d2f77630,0.271,0.961,-2.848,0.195,8.63e-05,2.78e-06,0.16,0.181,89.63,196806
3924,3924,Leo,Bad Habits,7ztmOBfSMIruNtOLY5O7D7,30,2021-09-13,https://open.spotify.com/album/7rf1nadM3KWiMIerCbErmr,https://p.scdn.co/mp3-preview/2a65774561fe7061e91e267b66b0b94ce8b84c62?cid=f9d64942f5f74f3282916225d2f77630,0.635,0.91,-5.307,0.0491,0.013,5.94e-05,0.087,0.405,135.033,269296
3925,3925,Furkahn,08 - Kalp/Heart,,,,,,,,,,,,,,,
3926,3926,Jinjer,Wallflower,4LPGdROQexHAeBNxQHaTgO,44,2021-08-27,https://open.spotify.com/album/3LEftQAmoSdbX1hXvA7rMT,https://p.scdn.co/mp3-preview/594adbc58ef5ce7beabc61c2cd0c105093b3e21c?cid=f9d64942f5f74f3282916225d2f77630,0.369,0.807,-4.141,0.0364,0.00107,0.000895,0.134,0.391,129.39,257895
3927,3927,Amaranthe,Viral,23nQ0OXajph2n9yzYjP7Hs,57,2020-10-02,https://open.spotify.com/album/0i8Xkm6i0Ej627KFK7GqJa,https://p.scdn.co/mp3-preview/b4b86c0971718e59b40d40137c429e07bf4ca893?cid=f9d64942f5f74f3282916225d2f77630,0.563,0.968,-6.297,0.0526,0.000749,1.53e-06,0.372,0.583,105.041,181200
3928,3928,Ice Nine Kills,Rainy Day,3AkCkuC8LuRFEnvyKBQUOg,60,2021-10-15,https://open.spotify.com/album/4PyOq7kavqglGk3cexcygx,,0.466,0.944,-4.103,0.177,0.000119,0,0.379,0.384,134.993,181520
3929,3929,Me,Killswitch,2cp2nejj7s385t9OZIwIBz,0,2016-11-07,https://open.spotify.com/album/1pHQ7pgKCsn41SfzPpdrQp,https://p.scdn.co/mp3-preview/a23d2ace777ae33d08ccddd57b6cf26e091406c1?cid=f9d64942f5f74f3282916225d2f77630,0.677,0.976,-4.603,0.073,0.00595,0.298,0.192,0.397,128.805,208700
3930,3930,Me,Lucidity In My Name,,,,,,,,,,,,,,,
3931,3931,Me,SIN,391CwgcBxvUHmEKda2b5In,62,1993,https://open.spotify.com/album/2frbTcZJoMRuAbeXpuOx0Z,,0.419,0.672,-6.353,0.092,0.623,0,0.412,0.304,105.212,316467
3932,3932,Tetrarch,Negative Noise,4YhnbmXKKV2dlOcwIJnUNB,39,2021-04-30,https://open.spotify.com/album/5CeWYs97NFdLiydGVFBtFz,https://p.scdn.co/mp3-preview/f4036872bc4e7d9fd265c01ac90b741d9cfb5a9d?cid=f9d64942f5f74f3282916225d2f77630,0.384,0.974,-3.647,0.141,0.000153,0.000247,0.226,0.155,194.842,247370
3933,3933,Ingested,The Diving Right of Kings,,,,,,,,,,,,,,,
3934,3934,Gentle Men,Your Boyfriend Doesn't Scare Me ,40201xJQI7yTDOeRaLpQCV,48,2021-09-05,https://open.spotify.com/album/2hvCFY4DYaKzzkNYd60oS3,https://p.scdn.co/mp3-preview/7c2542e10be5f0aefeb075486f6dc5dac12a5cf7?cid=f9d64942f5f74f3282916225d2f77630,0.496,0.916,-5.678,0.165,2.77e-05,0.714,0.196,0.151,135.052,263880
3935,3935,Orbit Culture,Flight of the Fireflies,6afLP5YQyVsgvX8u3boaR6,39,2021-07-23,https://open.spotify.com/album/2qU5b2d2zRy8wVICoP5tef,https://p.scdn.co/mp3-preview/8f2c125b25a21bb360ffbb4bc0be7f29592aa937?cid=f9d64942f5f74f3282916225d2f77630,0.443,0.988,-2.314,0.125,1.52e-05,3.09e-06,0.316,0.0559,103.497,290500
3936,3936,Slipknot,Everything Ends ,11SQnfm9cxgIjRREQWgbsP,59,2001,https://open.spotify.com/album/5Zs0mNCTs73CqPKbZPWFX9,https://p.scdn.co/mp3-preview/f80bdefd28be19e7f56acaf0dc7a6b6e330a2497?cid=f9d64942f5f74f3282916225d2f77630,0.467,0.992,-3.218,0.175,7.8e-05,0.00175,0.41,0.317,115.209,254107
3937,3937,Pacifist,Lost,6vyKyogpVYehZS2ZVwJx0D,0,2020-09-01,https://open.spotify.com/album/08RueVPlsuFNOy99GwrL6l,https://p.scdn.co/mp3-preview/30e0676778f4c38fee3e261b3948ed963d3272f3?cid=f9d64942f5f74f3282916225d2f77630,0.66,0.411,-9.988,0.187,0.805,1.14e-05,0.104,0.354,128.293,136594
3938,3938,Bautek,adam pisze piosenki,,,,,,,,,,,,,,,
3939,3939,Jinjer,Captain Clock,6VuW1dl1XH502aznK91n06,41,2016-07-29,https://open.spotify.com/album/34d5piioQWqO1vuqAHuFT1,https://p.scdn.co/mp3-preview/da8cfb5ec402e0509da4bd9d0cbf5bb81874dcc2?cid=f9d64942f5f74f3282916225d2f77630,0.54,0.99,-3.774,0.13,1.22e-05,0.0134,0.181,0.104,119.965,286250
3940,3940,Damageplan,Fuck You,6uBWlHNKcK1P8FDlPPd94u,43,2004-02-09,https://open.spotify.com/album/0cE3WbW38f2mDGNBrKzJ9n,https://p.scdn.co/mp3-preview/93de0574d18b616dfb5dbb99dcab2fc532de187e?cid=f9d64942f5f74f3282916225d2f77630,0.469,0.994,-3.702,0.193,7.44e-05,0.591,0.15,0.232,110.382,188573
3941,3941,Emetocropoklismanecropedoeproctophile,Forbidden Love,,,,,,,,,,,,,,,
3942,3942,Katatonia,Rein,2SakqvTclWdeMmW815l8eq,28,2020-04-24,https://open.spotify.com/album/1DX36PVNNEo2o9RAZN6OYJ,https://p.scdn.co/mp3-preview/14ea12fe3ad8aac79277bb791f9336e6fe88de38?cid=f9d64942f5f74f3282916225d2f77630,0.148,0.736,-8.296,0.0415,0.000831,0.0208,0.368,0.41,79.996,260600
3943,3943,Katatonia,Heart Set to Divide,0w5CEH9Ptv2zDhJar45EqQ,34,2020-04-24,https://open.spotify.com/album/1DX36PVNNEo2o9RAZN6OYJ,https://p.scdn.co/mp3-preview/45c0a0eeed680403d44e6e11593a72b093692db1?cid=f9d64942f5f74f3282916225d2f77630,0.187,0.834,-9.009,0.0971,0.00236,0.00886,0.107,0.186,180.038,329307
3944,3944,Bring Me The Horizon,sTraNgeRs ,5fpq1wF8xa5tSSlcKHdmGQ,75,2022-07-06,https://open.spotify.com/album/55LIhZNcBHzrjNZ89I0IRc,https://p.scdn.co/mp3-preview/583d52d86ca0322b4c6ac7bf1a61dd6772ec6035?cid=f9d64942f5f74f3282916225d2f77630,0.346,0.939,-3.061,0.182,0.000231,0,0.433,0.526,183.147,195748
3945,3945,Skeletorus,Fahrenheit 451,,,,,,,,,,,,,,,
3946,3946,Fit For A King,asggadsagdgasaaaaaaaaaA,,,,,,,,,,,,,,,
3947,3947,My Enemies & I,Stripe,3fVPokv4hKE7TNrjZD9ZyK,20,2017-11-03,https://open.spotify.com/album/5ImY2Ky7CCEAaoV9WUwk59,,0.484,0.991,-2.172,0.0778,0.000156,1.76e-06,0.103,0.395,92.491,211960
3948,3948,Blood Laced Misery,Untitled 31,,,,,,,,,,,,,,,
3949,3949,The Raven Age,Grave of The Fireflies,1j6hQMIOavUTE88jYOJHu8,42,2019-09-06,https://open.spotify.com/album/6HhxlpaqZix2VU3G3UscTH,https://p.scdn.co/mp3-preview/2964530cca2bcd850b7f9333ee4a020a85ce34ec?cid=f9d64942f5f74f3282916225d2f77630,0.182,0.878,-5.06,0.073,0.00427,0.000118,0.0524,0.174,82.917,489000
3950,3950,Leaftrace,zhivoy,,,,,,,,,,,,,,,
3951,3951,My Enemies And I,Carbon Copy,2Hxk339h9Q72CxNbwXOoLT,18,2015-09-25,https://open.spotify.com/album/0TQfdHyGNJ1zMJG4YdwcSY,,0.438,0.937,-4.468,0.104,1.9e-05,5.46e-06,0.141,0.525,145.106,200690
3952,3952,Fractal Eater,A Bleak Exercise in Time Theft,230UBeKI8TSYRH5WkhsJCI,4,2022-07-17,https://open.spotify.com/album/3yGPw2sEPfE7epKGUB9sGi,https://p.scdn.co/mp3-preview/64ea8deb0fc8b6a732b1144a9ef1534068881587?cid=f9d64942f5f74f3282916225d2f77630,0.318,0.999,-2.081,0.21,8.3e-05,3.98e-05,0.927,0.0831,180.154,271000
3953,3953,Bring Me The Horizon,Can You Feel my Heart - Live,28DcCxLamMqusGsWxXpwDf,43,2020-10-28,https://open.spotify.com/album/5dH7StOKoPnNEbWh86MwFz,https://p.scdn.co/mp3-preview/8def076c85366c9a0a2d0e11eef9147f2aa191e6?cid=f9d64942f5f74f3282916225d2f77630,0.22,0.837,-6.698,0.0806,0.0794,0.165,0.724,0.145,127.925,360360
3954,3954,Bring Me The Horizon,Can You Feel My Heart ,0WSa1sucoNRcEeULlZVQXj,80,2013-04-01,https://open.spotify.com/album/6IYPmM3xsOPL2XPSvf1ZAz,https://p.scdn.co/mp3-preview/e2ee6ae19b774e8d5640f74d5e8b7212bcb5390e?cid=f9d64942f5f74f3282916225d2f77630,0.15,0.859,-2.827,0.0595,0.00201,0.194,0.387,0.354,170.527,228147
3955,3955,Dogeplaysguitar,Teardrops ,,,,,,,,,,,,,,,
3956,3956,Codomo Dragon,make inu,,,,,,,,,,,,,,,
3957,3957,Tsubaki,Disconnection,,,,,,,,,,,,,,,
3958,3958,Shredagge,When All Light Dies,,,,,,,,,,,,,,,
3959,3959,Fit For A King,Reaper,6I7ilpVQq4oETOdmHPL5LE,53,2022-06-23,https://open.spotify.com/album/6RnuLQwxEgHaHPyWjel051,https://p.scdn.co/mp3-preview/e354e9cd57afc75077daac370fdfc4cc692b257a?cid=f9d64942f5f74f3282916225d2f77630,0.417,0.979,-4.048,0.27,0.000154,6.91e-06,0.25,0.233,160.071,199500
3960,3960,The Gazette,THE PALE,0dE0SxZmFPhKY7b4aqHu16,28,2021-05-26,https://open.spotify.com/album/0ArgeWrRK65btJ7FWov4rP,https://p.scdn.co/mp3-preview/0aca99033ff245ad845a2fa0956d1969f3b0e567?cid=f9d64942f5f74f3282916225d2f77630,0.474,0.967,-3.685,0.144,0.000386,0.0495,0.0629,0.238,120.07,300693
3961,3961,Testing,wamereded,,,,,,,,,,,,,,,
3962,3962,Gazette,The Pale,0dE0SxZmFPhKY7b4aqHu16,28,2021-05-26,https://open.spotify.com/album/0ArgeWrRK65btJ7FWov4rP,https://p.scdn.co/mp3-preview/0aca99033ff245ad845a2fa0956d1969f3b0e567?cid=f9d64942f5f74f3282916225d2f77630,0.474,0.967,-3.685,0.144,0.000386,0.0495,0.0629,0.238,120.07,300693
3963,3963,Like Moths To Flames,New Plagues,7xfFD9EjZRC9uSJ57sTFeS,37,2017-11-03,https://open.spotify.com/album/3403z9lcFe51YRoVAtjQcQ,https://p.scdn.co/mp3-preview/cbba62064f8918a974fb4b2f501fe8232831376b?cid=f9d64942f5f74f3282916225d2f77630,0.464,0.963,-4.409,0.109,0.0073,0,0.116,0.223,125.055,235265
3964,3964,Like Moths To Flames,The Blackout,18PSIUxB7A9Bqx360x5fVl,23,2013-07-08,https://open.spotify.com/album/6vH6Ou2Cw05WdEcWQqejV4,https://p.scdn.co/mp3-preview/1b59be84f6c9016a13e24f6ee27e80ef666463d9?cid=f9d64942f5f74f3282916225d2f77630,0.412,0.97,-1.65,0.16,0.000401,0,0.121,0.471,140.07,224240
3965,3965,Like Moths To Flames,Do Not Resuscitate,4BjzQbCq9MpzRvYQlpCNRj,39,2021-11-05,https://open.spotify.com/album/0OzX5kaiAhoqBYYZDDBoTJ,https://p.scdn.co/mp3-preview/01e4666f025a52dbfe78ae45f02588a50da7392e?cid=f9d64942f5f74f3282916225d2f77630,0.502,0.95,-3.424,0.15,0.000165,0,0.0773,0.446,125.067,230074
3966,3966,Like Moths To Flames,You'll Burn,,,,,,,,,,,,,,,
3967,3967,Like Moths To Flames,Habitual Decline,7Hq6VvuWklDZLCStkvVbtE,37,2020-10-30,https://open.spotify.com/album/3ATjDIQlFmgsI865aU50yp,https://p.scdn.co/mp3-preview/3e726b5d08bc3e81e639aae205c516ad8cbe5b7a?cid=f9d64942f5f74f3282916225d2f77630,0.472,0.986,-3.797,0.119,0.000113,0.000851,0.29,0.398,116.993,191548
3968,3968,Like Moths To Flames,A Servant Of Plague,2q3j2pNJFL5eFAye6LCWtt,31,2020-10-30,https://open.spotify.com/album/3ATjDIQlFmgsI865aU50yp,https://p.scdn.co/mp3-preview/f5a7a83d9fcc82e68902db4e6f9cf345f718e661?cid=f9d64942f5f74f3282916225d2f77630,0.481,0.987,-3.951,0.148,4.75e-05,0.00189,0.414,0.457,120.065,208875
